question,answer,source_file
"Câu 12. Một cuộn dây có 200 vòng, diện tích mỗi vòng dây 300 cm2, được đặt trong một từ trường đều có độ lớn cảm ứng từ 0,015 T. Cuộn dây quay quanh một trục đối xứng của nó, vuông góc với từ trường thì suất điện động cực đại xuất hiện trong cuộn dây là 7,1 V. Tốc độ góc của khung là","['A. 81 rad/s.', 'B. 55 rad/s.', 'C. 79 rad/s.', 'D. 57 rad/s.', 'E. Hướng dẫn giải: Đáp án C', 'F. CĐTD: Hiểu']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
Câu 13. Từ trường là dạng vật chất tồn tại trong không gian và,"['A. tác dụng lực đẩy lên các vật đặt trong nó.', 'B. tác dụng lực điện lên điện tích đặt trong nó.', 'C. tác dụng lực hút lên các vật đặt trong nó.', 'D. tác dụng lực từ lên nam châm và dòng điện đặt trong nó.', 'E. Hướng dẫn giải: Đáp án D. Từ trường là dạng vật chất tồn tại trong không gian và tác dụng lực từ lên nam châm và dòng điện đặt trong nó']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Câu 14. Trong ô tô, người ta thường đặt ở hệ thống tay lái một thiết bị nhằm bảo vệ người lái xe khi xe gặp tai nạn, gọi là “túi khí”. Túi khí được chế tạo bằng vật liệu co giãn, chịu được áp suất lớn. Trong túi khí thường chứa chất Sodium Azide (NaN3), khi xe va chạm mạnh vào vật cản thì hệ thống cảm biến của xe sẽ kích thích chất rắn này làm nó phân hủy tạo thành Sodium (Na) và khí Nitrogen (N2). Khí N2 được tạo thành có tác dụng:","['A. làm phồng túi khí, giúp người lái xe không bị va chạm trực tiếp vào hệ thống lái.', 'B. giúp người lái xe không bị xóc.', 'C. giúp người lái xe dễ lái hơn.', 'D. điều hòa không khí trong xe.', 'E. Hướng dẫn giải: Đáp án A. làm phồng túi khí, giúp người lái xe không bị va chạm trực tiếp vào hệ thống lái.']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Câu 15. Khoảng giữa tháng 3 năm 2015, khi bàn giao tài sản do thay đổi nhân sự phụ trách an toàn bức xạ, một nhà máy thép tại Bà Rịa – Vũng Tàu phát hiện một nguồn phóng xạ đã bị thất lạc. Nhà chức trách chỉ đạo phải khẩn cấp tìm nguồn phóng xạ đã bị thất lạc này. Việc khẩn cấp tìm kiếm nguồn phóng xạ bị thất lạc là rất quan trọng vì nguồn này","['A. rất đắt tiền.', 'B. khó sản xuất nên khó tìm thấy trên thị trường.', 'C. có thể gây nguy hiểm đến sức khỏe dân cư.', 'D. cần thiết trong việc khảo sát sức khỏe bền của thép.', 'E. Hướng dẫn giải: Đáp án C. có thể gây nguy hiểm đến sức khỏe dân cư.']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
Câu 16. Hạt nhân Triti ( ) có,"['A. 3 nuclôn, trong đó có 1 prôtôn.', 'B. 3 nơtrôn và 1 prôtôn.', 'C. 3 nuclôn, trong dó có 1 nơtrôn.', 'D. 3 prôtôn và 1 nơtrôn.']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Câu 17. Đồng vị phóng xạ có chu kì bán rã là 138,4 ngày. Xét một mẫu chất đang chứa hạt nhân (tại thời điểm ban đầu). Sau bao lâu kể từ thời điểm ban đầu thì tỉ số giữa số hạt nhân đã phân rã thành hạt nhân khác và số hạt nhân còn lại bằng 3?","['A. 415,2 ngày.', 'B. 276,8 ngày.', 'C. 321,4 ngày.', 'D. 219,4 ngày.', 'E. Hướng dẫn giải: Đáp án B', 'F. CĐTD:Hiểu']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
Thời điểm t có tỉ số giữa số hạt nhân đã phân rã thành hạt nhân khác và số hạt nhân còn lại bằng 3 là:,['A. ngày.'],39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Người thợ lặn sử dụng bình nén khí (bình A) có các thông số 12 lít – 2.107 Pa chứa không khí (xem là khí lí tưởng). Người ta sử dụng máy nén khí để bơm khí ở áp suất 105 Pa vào bình A với lưu lượng khí là 100 lít/phút và nhiệt độ khối khí không đổi trong suốt quá trình bơm. Ban đầu trong bình A chưa có khí và bỏ qua lượng khí thoát ra ngoài. Nếu bọt khí nitrogen được hình thành ở độ sâu 35 m thì khi người thợ lặn lên đến mặt nước, thể tích bọt khí nitrogen tăng:","['A. 4,5 lần', 'B. 5,3 lần.', 'C. 4 lần.', 'D. 5 lần.']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
Áp suất môi trường tác dụng lên người thợ lặn khi ở độ sâu 35 m là:,['A. Pa.'],39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Khi nổi lên mặt nước, áp suất môi trường tác dụng lên người thợ lặn là:",['A. Pa.'],39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Bọt khí nitrogen được hình thành ở độ sâu 35 m, trong quá trình người thợ lặn từ từ nổi lên mặt nước nhiệt độ bọt khí không đổi, thể tích bọt khí tăng lên:",['A. lần.'],39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Câu 1. Ở Việt Nam, đặc biệt là tại các thành phố lớn, trà đá vỉa hè là một phần không thể thiếu trong đời sống thường ngày. Người bán thường pha trà bằng cách cho trà vào ấm, rót nước sôi vào, để trà ngấm trong vài phút rồi đặt ấm vào bình giữ nhiệt. Khi có khách, họ sẽ rót trà vào cốc, thêm đá, mang đến một cốc trà thơm ngon để khách thưởng thức","['A. a) Nước đá nổi trong cốc trà chứng tỏ nước đá có khối riêng nhỏ hơn nước.', 'B. b) Một viên nước đá trước khi bỏ vào cốc trà có khối lượng 35 g, nhiệt độ -50C. Cho biết nhiệt dung riêng của nước đá là nhiệt nóng chảy riêng của nước đá là Nhiệt lượng cần cung cấp cho một viên nước đá nóng chảy hoàn toàn ở nhiệt độ nóng chảy 00C là .', 'C. c) Sau một thời gian thả đá vào cốc, ta thấy bên ngoài cốc có nước bám vào thành cốc. Hiện tượng này là do nước thẩm thấu từ bên trong ra bên ngoài thành cốc.', 'D. d) Nước đá truyền nhiệt lượng cho nước trà làm nước trà mát lạnh.', 'E. a) ĐÚNG', 'F. Vì khối lượng riêng nhỏ hơn nên nước đá mới nổi trên nước.', 'G. b. SAI', 'H. c) SAI']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
Hiện tượng này do sự ngưng tụ của hơi nước bên ngoài thành cốc vì nhiệt độ thấp.,"['A. d) SAI', 'B. Nước đá hấp thụ nhiệt, nước trà toả nhiệt']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Câu 2. Một đoạn dây dẫn có khối lượng 0,010 kg được treo bằng các lò xo trong từ trường đều có độ lớn cảm ứng từ là 0,041 T và hướng theo phương ngang (Hình vẽ). Phần dây dẫn nằm ngang trong từ trường và vuông góc với cảm ứng từ có chiều dài 1,0 m. Lấy g = 9,8 m/s2. Biết lò xo ở trạng thái tự nhiên và dây treo không nhiễm từ.","['A. a) Lực từ cân bằng với trọng lực vì lò xo không giãn cũng không nén.', 'B. b) Vì trọng lực có chiều hướng xuống nên lực từ hướng lên trên.', 'C. c) Dùng quy tắc bàn tay trái, chiều dòng điện từ A đến B.', 'D. d) Ta có: m.g=B.I.l suy ra: I=2,4 A.']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Câu 3. Một nhân viên pha chế một mẫu trà sữa bằng cách trộn các chất lỏng lại với nhau, gồm: nước trà đen (mẫu T), nước đường nâu (mẫu","['D) và sữa tươi (mẫu S). Các mẫu chất lỏng này chỉ trao đổi nhiệt lẫn nhau mà không gây ra các phản ứng hóa học. Bỏ qua sự trao đổi nhiệt với môi trường. Nhiệt độ trước khi trộn của mẫu T, mẫu D và mẫu S lần lượt là 22 °C, 25 °C và 30 °', 'C. Khối lượng của mẫu T, mẫu D và mẫu S lần lượt là (kg), (kg) và (kg). Biết rằng:']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Biết nhiệt dung riêng của nước trà đen là J/(kg.K), khối lượng của mẫu nước trà đen là kg. Nhiệt nóng chảy riêng của nước đá và nhiệt dung riêng của nước lần lượt là J/kg và J/(kg.K).","['A. a. Khi trộn mẫu T với mẫu D với nhau thì nhiệt độ mẫu T sẽ truyền nhiệt và mẫu D nhận nhiệt.', 'B. b. Khi có sự cân bằng nhiệt thì các mẫu sẽ ngưng nhận nhiệt và truyền nhiệt.', 'C. c. Nhiệt độ cân bằng của hệ khi trộn mẫu T với mẫu S là .', 'D. d. Nhiệt độ cân bằng của hệ khi trộn cả ba mẫu là .', 'E. a. SAI']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
Vì Khi trộn mẫu T với mẫu D với nhau thì nhiệt độ mẫu T có nhiệt độ thấp hơn sẽ nhận nhiệt và mẫu D có nhiệt độ cao hơn sẽ truyền nhiệt.,['A. b. ĐÚNG'],39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
Khi có sự cân bằng nhiệt thì các mẫu sẽ ngưng nhận nhiệt và truyền nhiệt.,['A. c. ĐÚNG'],39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Khi trộn mẫu T với mẫu D, ta có:",['A. (1)'],39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Khi trộn mẫu D với mẫu S, ta có:",['A. (2)'],39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Khi trộn mẫu T với mẫu S, ta có:","['A. (3)', 'B. Từ (1) và (2) suy ra: (4)', 'C. Từ (3) và (4) suy ra:', 'D. d. ĐÚNG']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Khi trộn 3 mẫu lại với nhau, ta có:","['A. (5)', 'B. Từ (1), (4) và (5) suy ra:']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Câu 4. Dự án lò phản ứng nhiệt hạch ITER tại Pháp dùng phản ứng nhiệt hạch để phát điện với công suất điện tạo ra là 500 MW và hiệu suất chuyển hóa từ nhiệt sang điện bằng 25%. Cho độ hụt khối của hạt nhân T, hạt nhân D và hạt nhân He lần lượt là 0,009106u; 0,002491u và 0,030382 u.","['A. a. Phản ứng nhiệt hạch là phản ứng tỏa năng lượng.', 'B. b. Năng lượng mà nhà máy tạo ra trong 1 năm là: .', 'C. c. Số hạt được tạo ra trong 1 năm ta không tính được bằng .', 'D. d. Năng lượng mỗi phản ứng sinh ra là:']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
Gọi V0 là thể tích mỗi lần bơm:,"['A. + Mà', 'B. + Ta có định luật Boyle cho quá trình biến đổi là: (lần)', 'C. TPNL: VL1.6 CĐTD: Vận dụng']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Câu 3. Từ thông qua khung dây biến đổi theo thời gian được diễn tả bằng đồ thị trên hình vẽ. Suất điện động cảm ứng trong khung trong khoảng thời gian từ 0 s đến 0,2 s là bao nhiêu Vold?","['A. Từ t = 0s đến t = 0,2, từ thông giảm đều từ về']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Câu 4. Một khung dây dẫn phẳng quay đều với tốc độ góc ω quanh một trục cố định nằm trong mặt phẳng khung dây, trong một từ trường đều có vectơ cảm ứng từ vuông góc với trục quay của khung. Suất điện động cảm ứng trong khung có biểu thức e = E0cos( ωt + π/2). Tại thời điểm t = 0, vectơ pháp tuyến của mặt phẳng khung dây hợp với vectơ cảm ứng từ một góc bằng bao nhiêu độ?","['A. TPNL: VL3.2 CĐTD: Vận dụng', 'B. Nếu Φ = Φ0cos( ωt + φ) thì: e = - Φ’ = ωΦ0cos( ωt + φ - π/2 ) = E0cos( ωt + φ - π/2 )', 'C. → φ - π/2 = π/2 → φ = π rad = 1800']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Câu 5. Theo một lí thuyết của các nhà thiên văn học thì các nguyên tố nặng có trên các hành tinh trong vũ trụ được tạo ra từ các vụ nổ siêu tân tinh (cái chết của một ngôi sao nặng). Cho rằng và được tạo ra từ mỗi vụ nổ siêu tân tinh đều có cùng số nguyên tử. Hiện nay, tỉ số về số nguyên tử giữa với trên Trái Đất là 0,00725. Biết và là các chất phóng xạ với chu kì bán rã lần lượt là 0,704 tỉ năm và 4,47 tỉ năm. Thời điểm mà vụ nổ siêu tân tinh xảy ra để sản phẩm của nó tạo thành Trái Đất đã cách đây bao nhiêu tỉ năm? (Kết quả lấy hai chữ số sau dấu phẩy thập phân).",['A. TPNL: VL3.4 CĐTD: Vận dụng'],39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
"Câu 6. Dùng hạt α có động năng 5,00 MeV bắn vào hạt nhân đứng yên gây ra phản ứng: + . Phản ứng này thu năng lượng 1,21 MeV và không kèm theo bức xạ gamma. Lấy khối lượng các hạt nhân tính theo đơn vị u bằng số khối của chúng. Khi hạt nhân X bay ra theo hướng lệch với hướng chuyển động của hạt α một góc lớn nhất thì động năng của hạt X có giá trị gần nhất với giá trị bằng bao nhiêu MeV ? (Kết quả làm tròn sau dấu phẩy một chữ số thập phân).","['A. TPNL:VL3.3 CĐTD: Vận dụng', 'B. Ta có ; Vẽ giản đồ véc tơ ; gọi là góc hợp bởi hướng lệch của hạt X so với hướng chuyển động của hạt α', 'C. ta có']",39-ThptHaiBaTrung-ThptPhanDinhPhung-DinhGiangThanh.docx
Câu 1. [1.1_1.1_1 ] Thắng lợi nào sau đây dẫn đến sự ra đời của Liên bang Cộng hòa xã hội chủ nghĩa Xô viết (1924)?,"['A. Cách mạng tháng Hai (1917) ở Nga.', 'B. Cách mạng tháng Mười Nga (1917).', 'C. Cách mạng Nga năm 1905 - 1907.', 'D. Công xã Pa-ri năm 1871 ở Pháp.']",DeBangMaHoa-NguyenThiLuong.docx
Câu 2. [2.4_1.1_1] Cuộc khởi nghĩa nào sau đây của nhân dân Đại Việt đã lật đổ ách đô hộ của nhà Minh?,"['A. Lam Sơn.', 'B. Tây Sơn.', 'C. Bà Triệu.', 'D. Phùng Hưng.']",DeBangMaHoa-NguyenThiLuong.docx
"Câu 3. [3.5_1.1_1] . Ngày 24/10/1945, sau khi Quốc hội các nước thành viên phê chuẩn, bản Hiến chương Liên hợp quốc","['A. chính thức có hiệu lực.', 'B. chính thức được công bố.', 'C. được bổ sung, hoàn chỉnh.', 'D. chính thức được thông qua.']",DeBangMaHoa-NguyenThiLuong.docx
Câu 4. [4.8_1.1_1] Quốc gia nào sau đây là thành viên sáng lập tổ chức Hiệp hội các quốc gia Đông Nam Á (ASEAN)?,"['A. Thái Lan.', 'B. Hàn Quốc.', 'C. Ba Lan.', 'D. Mê-hi-cô.']",DeBangMaHoa-NguyenThiLuong.docx
Câu 5. [4.9_1.1_1] Tính chất của Cộng đồng chính trị - an ninh (APSC) là,"['A. phi quân sự.', 'B. phi hạt nhân.', 'C. phòng thủ chung.', 'D. liên minh quân sự.']",DeBangMaHoa-NguyenThiLuong.docx
Câu 6. [5.10_1.1_1] Thời cơ của Tổng khởi nghĩa tháng Tám được xác định trong khoảng thời gian nào sau đây?,"['A. Nhật đảo chính Pháp đến trước khi quân Đồng minh vào Đông Dương.', 'B. Mỹ tuyên chiến với Nhật đến trước khi quân Đồng minh vào Đông Dương.', 'C. Nhật đảo chính Pháp đến trước khi quân Đồng minh vào Đông Dương.', 'D. Nhật đầu hàng Đồng minh đến trước khi quân Đồng minh vào Đông Dương.']",DeBangMaHoa-NguyenThiLuong.docx
"Câu 7. [5.11_1.1_1] Trong giai đoạn 1945-1954, thắng lợi nào của quân dân Việt Nam đã đánh bại chiến lược đánh nhanh thắng nhanh của Pháp?","['A. Tầm Vu (1948).', 'B. Biên Giới (1950).', 'C. Việt Bắc (1947).', 'D. Hòa Bình (1951)', 'E. Đáp án: C']",DeBangMaHoa-NguyenThiLuong.docx
"Câu 8. [5.12_1.1_1] Từ năm 1969 - 1973, Mĩ thực hiện chiến lược chiến tranh nào ở miền Nam Việt Nam?","['A. Chiến tranh đặc biệt.', 'B. Chiến tranh cục bộ.', 'C. Chiến tranh đơn phương.', 'D. Chiến tranh Việt Nam hóa.']",DeBangMaHoa-NguyenThiLuong.docx
Câu 9. [6.14_1.1_1] Đường lối đổi mới đất nước của Đảng Cộng sản Việt Nam từ năm 1986 nên hiểu như thế nào cho đúng?,"['A. Thay đổi mục tiêu của chủ nghĩa xã hội cho phù hợp với hoàn cảnh Việt Nam.', 'B. Xác định đúng bản chất của giai đoạn quá độ lên chủ nghĩa xã hội ở Việt Nam.', 'C. Phát triển nền kinh tế tư bản tư nhân để thực hiện mục tiêu phát triển đất nước.', 'D. Xây dựng chủ nghĩa xã hội bằng những bước đi và biện pháp thích hợp hơn.']",DeBangMaHoa-NguyenThiLuong.docx
